Customer ID,Order ID,Product ID,Sales,Cost Price,Quantity,Discount,Discount_Amount,Total Sales,Total Cost,Profit,Total Profit
VX036428,YYK-677743,01JZ3N573PQV7J0Y4RE0CRZE1C,1.99,0.597,8,0.35,5.572,15.92,4.776,1.393,11.144
TB042465,VKF-284488,01JZ3N5BWW7QMY5E7VDFH72XD6,89.99,26.997,8,0.16,115.1872,719.92,215.976,62.993,503.944
FM007562,ORW-052322,01JZ3N5ADXA8QXA3VH721MDMK4,5.49,1.647,4,0.05,1.098,21.96,6.588,3.843,15.372
IR090467,DXS-230173,01JZ3N59M4VVFW7YNABVMB5V0M,39.99,11.997,12,0.19,91.1772,479.88,143.964,27.993,335.916
VL086290,OIZ-807000,01JZ3NC445K086AKJCM3DPMEM6,3.49,1.047,10,0.35,12.215,34.9,10.47,2.443,24.43
YJ015564,LYJ-165579,01JZ3NC6H1PSP7YS883VBZSC9V,29.99,8.997,5,0.06,8.997,149.95,44.985,20.993,104.965
GF046966,PDP-530668,01JZ3NC5PQSV23JMYK5X4KN8TV,44.99,13.497,16,0.35,251.944,719.84,215.952,31.493,503.888
EN095499,PBF-073970,01JZ3NC5J9ZQXR3BC0YC4FVAEN,4.99,1.497,1,0,0,4.99,1.497,3.493,3.493
NN085761,PSF-324324,01JZ3N5BWKT2885YD27FB11138,20.99,6.297,13,0.09,24.5583,272.87,81.861,14.693,191.009
FM038251,GJA-807697,01JZ3NC8SCJFTY3F2W62MS92B7,2.49,0.747,16,0.11,4.3824,39.84,11.952,1.743,27.888
FP094467,SCQ-924668,01JZ3NC4QGJKRHDEFH3EFQCPJA,39.99,11.997,10,0.39,155.961,399.9,119.97,27.993,279.93
BO084720,HGN-990417,01JZ3N5879PJM22PJF2CDHFHZS,3.99,1.197,17,0.36,24.4188,67.83,20.349,2.793,47.481
UP072366,WXY-312478,01JZ3N58AR344PXZMHPE3MBD7A,2.49,0.747,4,0.12,1.1952,9.96,2.988,1.743,6.972
PD057509,MCI-131087,01JZ3NC4PD2NMA2F73CRG09TRD,29.99,8.997,20,0.36,215.928,599.8,179.94,20.993,419.86
TB042465,ERU-949207,01JZ3N5BWW7QMY5E7VDFH72XD6,89.99,26.997,3,0.4,107.988,269.97,80.991,62.993,188.979
JK054984,PLL-953026,01JZ3NC4KA47PJ0D6YK46ZS0DW,15.99,4.797,15,0.2,47.97,239.85,71.955,11.193,167.895
MU012349,HDI-796624,01JZ3N5CY5E9AGR9HPDK9Z89M5,12.99,3.897,14,0,0,181.86,54.558,9.093,127.302
VX036428,ADE-335004,01JZ3N573PQV7J0Y4RE0CRZE1C,1.99,0.597,3,0.05,0.2985,5.97,1.791,1.393,4.179
GN005894,UOT-121424,01JZ3N5D05PXC9KNJY4NNZANVJ,3.59,1.077,4,0.17,2.4412,14.36,4.308,2.513,10.052
KS085086,VDE-178418,01JZ3N5AEQ5HVK5YQX8K9QHYSA,1.5,0.45,2,0.01,0.03,3,0.9,1.05,2.1
PI058311,IUW-941271,01JZ3N5CXAWWXN60W8D2TTGXA2,1.79,0.537,14,0.07,1.7542,25.06,7.518,1.253,17.542
UB091894,WNG-203938,01JZ3NC8DGFX9D85SFEGZCM3ZJ,14.99,4.497,13,0.24,46.7688,194.87,58.461,10.493,136.409
NU019767,KFM-621682,01JZ3N58KM6NM98BAZZ3WPPA9T,3.99,1.197,9,0.03,1.0773,35.91,10.773,2.793,25.137
ZV090686,TAP-304967,01JZ3NC7K9DKAG3GCGZQQ9729F,34.99,10.497,15,0.1,52.485,524.85,157.455,24.493,367.395
NU019767,RIL-267710,01JZ3N58KM6NM98BAZZ3WPPA9T,3.99,1.197,7,0.22,6.1446,27.93,8.379,2.793,19.551
BH069063,DUL-046978,01JZ3NC4NWZFD6Q40ZPNP4AD1X,3.59,1.077,1,0.36,1.2924,3.59,1.077,2.513,2.513
FM007562,PBM-534352,01JZ3N5ADXA8QXA3VH721MDMK4,5.49,1.647,9,0.35,17.2935,49.41,14.823,3.843,34.587
IR042162,WJB-440486,01JZ3NC82T4QCT671CCVRJK2V0,69.99,20.997,15,0,0,1049.85,314.955,48.993,734.895
QY014273,ZTQ-821942,01JZ3N57TBGQSP5XR85A043EZB,3.99,1.197,9,0.25,8.9775,35.91,10.773,2.793,25.137
GI052318,DAU-430048,01JZ3NC4XXX8R8HPBN153NA61Z,29.99,8.997,17,0.25,127.4575,509.83,152.949,20.993,356.881
HX004230,WUN-060836,01JZ3NC4BGGVWSZ9567DCXPJYV,2.49,0.747,12,0.38,11.3544,29.88,8.964,1.743,20.916
VS020667,EYI-337054,01JZ3N5BRKGB59RYRPZKP5J9PE,16.99,5.097,20,0.02,6.796,339.8,101.94,11.893,237.86
ED077243,XXM-883965,01JZ3N57X1DJ8300MHMG6ZV60Y,19.99,5.997,12,0.01,2.3988,239.88,71.964,13.993,167.916
LS079402,BTB-986551,01JZ3NC7PR23SZXEAKV152FVH3,2.99,0.897,9,0.17,4.5747,26.91,8.073,2.093,18.837
JW035277,YQL-162575,01JZ3NC49Q02P356T5ZY9EEJ50,5.29,1.587,10,0,0,52.9,15.87,3.703,37.03
WY083017,AUZ-268240,01JZ3NC7AP5CQQ77YQQEBY2EH6,3.99,1.197,10,0.2,7.98,39.9,11.97,2.793,27.93
NN085761,FTN-372729,01JZ3N5BWKT2885YD27FB11138,20.99,6.297,15,0.04,12.594,314.85,94.455,14.693,220.395
JF074393,DFA-791370,01JZ3NC3XC2CXCE1TCQ4EFH29K,24.99,7.497,12,0.36,107.9568,299.88,89.964,17.493,209.916
GI052318,GJH-581655,01JZ3NC4XXX8R8HPBN153NA61Z,29.99,8.997,4,0.24,28.7904,119.96,35.988,20.993,83.972
QO037228,SHO-082608,01JZ3NC5DEDYD5GNFV5MX53KCF,25.99,7.797,11,0.37,105.7793,285.89,85.767,18.193,200.123
KZ037486,DUN-584870,01JZ3N579HDQH9ETN0PGA8MPTG,18.99,5.697,11,0.15,31.3335,208.89,62.667,13.293,146.223
QS051387,LWT-817839,01JZ3NC6FS3GFBGYE43RQ4Z9S8,29.99,8.997,8,0.08,19.1936,239.92,71.976,20.993,167.944
VA068865,IDO-519992,01JZ3N59VMWAZ0W4PQ516QX53S,2.49,0.747,14,0.15,5.229,34.86,10.458,1.743,24.402
AW002721,ZZZ-582197,01JZ3N57AHFT3DSTXF0GYXNES2,9.99,2.997,12,0.34,40.7592,119.88,35.964,6.993,83.916
AB038835,PJE-587726,01JZ3N5BZVK5QD2VHX6A87VPPH,3.99,1.197,16,0.39,24.8976,63.84,19.152,2.793,44.688
LW093996,CZZ-497253,01JZ3N5CXKNRGXX8DY8TB4XB43,3.99,1.197,2,0,0,7.98,2.394,2.793,5.586
JX021513,VRG-561143,01JZ3NC7KHD6N0BY0CV1AEYEHJ,1.5,0.45,6,0.06,0.54,9,2.7,1.05,6.3
ZM067254,NYZ-486098,01JZ3NC4HAYXSJ7SGV86KQ9QK7,39.99,11.997,4,0.31,49.5876,159.96,47.988,27.993,111.972
QP035792,QLI-374561,01JZ3NC51YJN3H1HY55ACEJSBS,1.29,0.387,15,0.08,1.548,19.35,5.805,0.903,13.545
ZF067165,BGC-062050,01JZ3NC94XS174DZBTPHXZJVR3,29.99,8.997,18,0.01,5.3982,539.82,161.946,20.993,377.874
SV026652,QOI-193422,01JZ3N5A5XQYV0EA0BXXHP6TE8,7.99,2.397,11,0,0,87.89,26.367,5.593,61.523
RR095548,WNV-826587,01JZ3NC8J07XNB67H7RCPB91AX,9.99,2.997,16,0.32,51.1488,159.84,47.952,6.993,111.888
EN046189,HDV-627627,01JZ3NC7EFX48NGR4Q8B5766F5,4.49,1.347,1,0.34,1.5266,4.49,1.347,3.143,3.143
ME013240,ARR-319156,01JZ3NC5QQTVHA4NJXXEPNX396,49.99,14.997,13,0.1,64.987,649.87,194.961,34.993,454.909
GH031815,IST-201489,01JZ3NC5N8G8XB87DGJ9H5T5W9,29.99,8.997,13,0.12,46.7844,389.87,116.961,20.993,272.909
OA021360,MFB-264020,01JZ3N5ATP1FK9MNJ0T01D40VR,3.99,1.197,10,0.28,11.172,39.9,11.97,2.793,27.93
VP039957,ELT-238885,01JZ3NC57N8W26E4AGY4ABYB4B,99.99,29.997,11,0.38,417.9582,1099.89,329.967,69.993,769.923
JC078143,LWY-915105,01JZ3N58SYS0FX0XB3S7XVTB18,15.99,4.797,9,0.17,24.4647,143.91,43.173,11.193,100.737
QJ084755,ZAG-531130,01JZ3N5C2EB7MTZZYJMR2ZK923,2.99,0.897,12,0.08,2.8704,35.88,10.764,2.093,25.116
MN070519,VAX-880925,01JZ3N5BSZH2CVHMYAMDDGHZ1V,6.99,2.097,12,0.05,4.194,83.88,25.164,4.893,58.716
TS055510,IZN-285806,01JZ3N5D2KA7CMT8KDQ8N3F3M2,39.99,11.997,4,0.35,55.986,159.96,47.988,27.993,111.972
WQ043317,ENJ-101520,01JZ3N59RJR2B8G4E1ZP84ZK15,4.49,1.347,14,0.07,4.4002,62.86,18.858,3.143,44.002
YV090940,ODP-912510,01JZ3N5BTHMJSC6SPDX89BA773,39.99,11.997,7,0,0,279.93,83.979,27.993,195.951
MN070519,LYO-766488,01JZ3N5BSZH2CVHMYAMDDGHZ1V,6.99,2.097,10,0.03,2.097,69.9,20.97,4.893,48.93
JX021513,GBM-163538,01JZ3NC7KHD6N0BY0CV1AEYEHJ,1.5,0.45,17,0.14,3.57,25.5,7.65,1.05,17.85
DN003667,DMU-682464,01JZ3N58BKY4TK957D39H3KVZH,99.99,29.997,16,0.1,159.984,1599.84,479.952,69.993,1119.888
IR090467,JON-651409,01JZ3N59M4VVFW7YNABVMB5V0M,39.99,11.997,12,0,0,479.88,143.964,27.993,335.916
ZU012906,MKZ-104362,01JZ3NC7Z5NCZSAZ4V3JEZZPXM,3.49,1.047,1,0.28,0.9772,3.49,1.047,2.443,2.443
QO078955,PZR-131271,01JZ3N57VSFERVTW7BV4AR6SJQ,3.99,1.197,8,0.24,7.6608,31.92,9.576,2.793,22.344
DH029445,DDY-051818,01JZ3N58W0TM2THPDF47X5MP83,79.99,23.997,5,0.11,43.9945,399.95,119.985,55.993,279.965
PC098340,YJH-770902,01JZ3NC7X8TGCJBF8PDDB3HDPE,9.99,2.997,14,0.04,5.5944,139.86,41.958,6.993,97.902
SD067440,TYD-463082,01JZ3N595AKVEC5G225SJXVW4C,2.99,0.897,19,0,0,56.81,17.043,2.093,39.767
LB002042,CGS-697410,01JZ3N5CZQFPQNVQA610F42WJH,3.99,1.197,18,0.02,1.4364,71.82,21.546,2.793,50.274
VN016029,VJZ-206806,01JZ3NC7H398R53M2QYSQK70FR,29.99,8.997,16,0.04,19.1936,479.84,143.952,20.993,335.888
PH066906,DAI-192628,01JZ3NC7DWXXEJW9T8M0KPWFHE,1.49,0.447,15,0.09,2.0115,22.35,6.705,1.043,15.645
XA015610,VHO-418745,01JZ3N57D3TXB1J4MZWAFS25KT,39.99,11.997,16,0.19,121.5696,639.84,191.952,27.993,447.888
QS013205,HUP-133133,01JZ3NC40CVY23PNQ3NAZWV0JX,14.99,4.497,15,0.36,80.946,224.85,67.455,10.493,157.395
JD000821,JDW-551588,01JZ3NC83P97FYPT5B3N8DWRAP,27.99,8.397,13,0.12,43.6644,363.87,109.161,19.593,254.709
PV010035,BQG-032819,01JZ3N5BQCHN5VBAJZN67W5JT2,3.59,1.077,18,0.38,24.5556,64.62,19.386,2.513,45.234
PH007244,JKU-221685,01JZ3N5AQTPM3TRV8Z5X8TJD1Y,4.99,1.497,5,0.31,7.7345,24.95,7.485,3.493,17.465
EP091516,SGQ-231304,01JZ3N58CFG3G4ZJ8P3012GXBT,4.99,1.497,7,0.03,1.0479,34.93,10.479,3.493,24.451
LG075926,HZL-672449,01JZ3N57TQ7SAV1WKF9VAKTVEV,19.99,5.997,7,0.36,50.3748,139.93,41.979,13.993,97.951
LA010216,LHQ-934279,01JZ3N58DV8F0SG0KG86D5ZDGA,99.99,29.997,19,0.24,455.9544,1899.81,569.943,69.993,1329.867
EE091486,SHW-553108,01JZ3NC8AZ0NBWEC5M5JGFFV3B,19.99,5.997,18,0.28,100.7496,359.82,107.946,13.993,251.874
GT096217,YZA-488112,01JZ3N59AEZ6J274EBN5X9QM66,19.99,5.997,1,0.06,1.1994,19.99,5.997,13.993,13.993
IE054962,YBY-182046,01JZ3N5A9Y973PXCPV8G5DVQ0B,3.79,1.137,11,0,0,41.69,12.507,2.653,29.183
ZA078978,QOE-974855,01JZ3NC8MHA570WN1YSZ1JN49P,2.89,0.867,15,0.37,16.0395,43.35,13.005,2.023,30.345
JZ045419,HUZ-464112,01JZ3N5895JYW98PREYMJTG17A,4.5,1.35,18,0.28,22.68,81,24.3,3.15,56.7
CY035064,HQI-127730,01JZ3NC6DW6859B60Y5N36WMQ5,4.29,1.287,2,0.12,1.0296,8.58,2.574,3.003,6.006
NP082528,OWR-639077,01JZ3N5AR9HDB9E8HAGQFDJ161,39.99,11.997,10,0.08,31.992,399.9,119.97,27.993,279.93
LS079402,YNS-718602,01JZ3NC7PR23SZXEAKV152FVH3,2.99,0.897,15,0.07,3.1395,44.85,13.455,2.093,31.395
AP043204,FDJ-653545,01JZ3NC61HHXWEZPS43J1YT11P,1.29,0.387,8,0,0,10.32,3.096,0.903,7.224
JK054984,FYG-747102,01JZ3NC4KA47PJ0D6YK46ZS0DW,15.99,4.797,5,0.12,9.594,79.95,23.985,11.193,55.965
AD018781,CSL-206415,01JZ3N5AQ4B7JKQZYS24BD9PZR,19.99,5.997,14,0.23,64.3678,279.86,83.958,13.993,195.902
UP072366,BIY-874459,01JZ3N58AR344PXZMHPE3MBD7A,2.49,0.747,15,0.14,5.229,37.35,11.205,1.743,26.145
BP009480,FOA-740211,01JZ3NC7B86JEQRHTJTFX0FSGK,14.99,4.497,10,0.38,56.962,149.9,44.97,10.493,104.93
LS042628,HIL-126308,01JZ3NC6Q2F9ZRDEFCAQF482DS,19.99,5.997,15,0.23,68.9655,299.85,89.955,13.993,209.895
JO021400,CQT-747403,01JZ3NC5Z68Y8E4PVRX0R0NX50,5.99,1.797,11,0.21,13.8369,65.89,19.767,4.193,46.123
WY045209,UIR-089222,01JZ3NC81ZPS3RKF5FPBHB8W16,3.99,1.197,17,0.24,16.2792,67.83,20.349,2.793,47.481
JT099759,YPF-571736,01JZ3N57EXVNT9WVS002YAR34G,3.29,0.987,13,0.26,11.1202,42.77,12.831,2.303,29.939
YA023094,MFH-294336,01JZ3N5AQJCH1JSYXZ5MAJFYA2,24.99,7.497,3,0.16,11.9952,74.97,22.491,17.493,52.479
LT091754,CYR-177121,01JZ3N57YDZPK47PAHKPFQY93W,19.99,5.997,16,0.19,60.7696,319.84,95.952,13.993,223.888
WB006787,XVP-832274,01JZ3NC3WF97WK2MQ40B0R112B,29.99,8.997,8,0.1,23.992,239.92,71.976,20.993,167.944
JX052250,FCQ-363040,01JZ3N57N7WDCH86T417JASWJ5,4.29,1.287,5,0.35,7.5075,21.45,6.435,3.003,15.015
HK012695,YUU-274694,01JZ3N58TRDHGBWYFD3M78238Y,1.29,0.387,12,0.39,6.0372,15.48,4.644,0.903,10.836
XS079360,BGO-955609,01JZ3NC4K10XRKESFRYPJNDYJS,3.79,1.137,16,0.23,13.9472,60.64,18.192,2.653,42.448
MU012349,UML-870382,01JZ3N5CY5E9AGR9HPDK9Z89M5,12.99,3.897,13,0.36,60.7932,168.87,50.661,9.093,118.209
MZ022736,UHF-089217,01JZ3N58H2KN63M7KH3HR3TRY7,7.99,2.397,10,0.36,28.764,79.9,23.97,5.593,55.93
LZ099567,QTH-523903,01JZ3NC5AD2YRPRD0FZ1Z6Y95D,5.49,1.647,16,0.32,28.1088,87.84,26.352,3.843,61.488
VS020667,BRA-230646,01JZ3N5BRKGB59RYRPZKP5J9PE,16.99,5.097,13,0.05,11.0435,220.87,66.261,11.893,154.609
XQ061161,UXI-966958,01JZ3N57K0X5B8RN045D8TPFPP,89.99,26.997,20,0.17,305.966,1799.8,539.94,62.993,1259.86
ZE028699,FRA-625380,01JZ3NC5B80PP1A9H0XHJC77Z5,49.99,14.997,7,0.34,118.9762,349.93,104.979,34.993,244.951
BG067938,RDI-810737,01JZ3N5C22YB6QGYNJXM29E762,5.99,1.797,3,0.06,1.0782,17.97,5.391,4.193,12.579
PC009344,QDS-486831,01JZ3NC8N2B55376W0KPHKFMTK,119.99,35.997,14,0,0,1679.86,503.958,83.993,1175.902
GI045942,NHY-096657,01JZ3NC7B0A08CXWKN37BPK6F2,3.49,1.047,17,0.35,20.7655,59.33,17.799,2.443,41.531
YR079674,IDR-187647,01JZ3N58AF9KYNNJ5H9FBMVD62,19.99,5.997,19,0.06,22.7886,379.81,113.943,13.993,265.867
SA018814,PNP-222492,01JZ3N57GF8DY140VWA3YVEBHC,22.99,6.897,12,0.13,35.8644,275.88,82.764,16.093,193.116
DN003667,NWU-913377,01JZ3N58BKY4TK957D39H3KVZH,99.99,29.997,3,0.15,44.9955,299.97,89.991,69.993,209.979
AV098482,QQZ-857088,01JZ3N5ABREGP3AYT376NBW4XR,4.49,1.347,11,0.05,2.4695,49.39,14.817,3.143,34.573
RN011633,GMP-963102,01JZ3NC6HMNQ79RVJGS2ZTKFS5,19.99,5.997,13,0.06,15.5922,259.87,77.961,13.993,181.909
VX036428,ANR-627459,01JZ3N573PQV7J0Y4RE0CRZE1C,1.99,0.597,17,0,0,33.83,10.149,1.393,23.681
RV027833,JYR-716783,01JZ3N5ADCH1KJF84Y6K77TA1A,34.99,10.497,16,0.24,134.3616,559.84,167.952,24.493,391.888
KW047861,CPR-873222,01JZ3N595PZJ9H8ME316E50MJ5,39.99,11.997,5,0.17,33.9915,199.95,59.985,27.993,139.965
AK052576,LUI-793230,01JZ3NC5C38QCSKF4QZ99H1B6V,3.59,1.077,17,0.06,3.6618,61.03,18.309,2.513,42.721
TL082440,PYA-400768,01JZ3N591NXVPXWMPS4CDR35FF,5.49,1.647,20,0.39,42.822,109.8,32.94,3.843,76.86
GW030557,QWP-515084,01JZ3N59680B1EWWR2NZE4PKS5,89.99,26.997,14,0.33,415.7538,1259.86,377.958,62.993,881.902
WF009587,HEV-539113,01JZ3N5AW1CPFPMWWT33J6AGMW,2.29,0.687,5,0.26,2.977,11.45,3.435,1.603,8.015
XM073152,NBV-187658,01JZ3N59TFN8FMSN0HZ539ANJW,5.49,1.647,6,0.17,5.5998,32.94,9.882,3.843,23.058
SO064414,RFB-203385,01JZ3N57M43BXWF73GCSKE156V,29.99,8.997,19,0.1,56.981,569.81,170.943,20.993,398.867
PV010035,JKD-359104,01JZ3N5BQCHN5VBAJZN67W5JT2,3.59,1.077,2,0.01,0.0718,7.18,2.154,2.513,5.026
XH089973,OPJ-146844,01JZ3N58JEZ5FKQSGCJG1RPH1Y,89.99,26.997,15,0.07,94.4895,1349.85,404.955,62.993,944.895
ML099661,MMX-637397,01JZ3NC5DW5MF1PEMA6NK2PVM7,3.29,0.987,4,0.38,5.0008,13.16,3.948,2.303,9.212
AT000491,JJV-562042,01JZ3NC46M3N1TY5PYXHM8Z3P9,29.99,8.997,12,0.07,25.1916,359.88,107.964,20.993,251.916
ZG086891,OSQ-073913,01JZ3NC8DRXMZA0BQF8AX7QTF7,5.99,1.797,20,0.25,29.95,119.8,35.94,4.193,83.86
MM030737,IZK-958976,01JZ3N5AP04CHWH8N303KYREWK,14.99,4.497,6,0,0,89.94,26.982,10.493,62.958
PJ007525,CHS-746448,01JZ3N5AAZ497MTK2995E81P8T,5.49,1.647,10,0.08,4.392,54.9,16.47,3.843,38.43
JF074393,DZW-881831,01JZ3NC3XC2CXCE1TCQ4EFH29K,24.99,7.497,13,0.01,3.2487,324.87,97.461,17.493,227.409
AA082538,MSJ-772120,01JZ3N578P24XHN6KB9X4DVQJW,2.49,0.747,13,0,0,32.37,9.711,1.743,22.659
GI045942,ABZ-522533,01JZ3NC7B0A08CXWKN37BPK6F2,3.49,1.047,18,0.36,22.6152,62.82,18.846,2.443,43.974
KV079867,KES-820870,01JZ3N59EANQ5DWG2MPA84F0KP,4.49,1.347,13,0.13,7.5881,58.37,17.511,3.143,40.859
IJ087400,COG-606303,01JZ3NC4F5Q0TWJ3S0QR6Y3M45,99.99,29.997,17,0.36,611.9388,1699.83,509.949,69.993,1189.881
KJ087516,DMC-473134,01JZ3NC8YYYF44PQHNDP82ZGHX,22.99,6.897,16,0.26,95.6384,367.84,110.352,16.093,257.488
RL011860,BPC-513672,01JZ3N57FQSGSSG054APGZX04B,26.99,8.097,9,0.09,21.8619,242.91,72.873,18.893,170.037
GF046966,BIF-574951,01JZ3NC5PQSV23JMYK5X4KN8TV,44.99,13.497,18,0.31,251.0442,809.82,242.946,31.493,566.874
AD018781,JAS-337297,01JZ3N5AQ4B7JKQZYS24BD9PZR,19.99,5.997,17,0.4,135.932,339.83,101.949,13.993,237.881
XU003449,MAZ-630168,01JZ3N59G0577GTH7WHZHTZKF7,3.49,1.047,19,0.36,23.8716,66.31,19.893,2.443,46.417
KV079867,EGR-662517,01JZ3N59EANQ5DWG2MPA84F0KP,4.49,1.347,20,0.17,15.266,89.8,26.94,3.143,62.86
OJ054177,BWD-819235,01JZ3NC7R8RS63J3P76GHDNWT1,99.99,29.997,2,0.07,13.9986,199.98,59.994,69.993,139.986
QJ021663,WAK-299537,01JZ3N57SACETTYDA5ER0M3SKC,5.99,1.797,15,0.28,25.158,89.85,26.955,4.193,62.895
AI087863,VYF-969916,01JZ3NC45P3G4AZVF1YQD3EVCX,3.29,0.987,4,0.21,2.7636,13.16,3.948,2.303,9.212
CI063538,YYK-484817,01JZ3NC6079HY62KDP03CNX8NF,5.99,1.797,18,0.21,22.6422,107.82,32.346,4.193,75.474
KG094838,LXL-181171,01JZ3NC814BRQC2ERFTG1SCB7T,4.99,1.497,9,0.33,14.8203,44.91,13.473,3.493,31.437
UD018779,YOY-778529,01JZ3N577P80D2EWTD57FTMH25,5.79,1.737,1,0,0,5.79,1.737,4.053,4.053
XM072486,RSJ-666852,01JZ3NC4WZH3PN7HP3JGNVZ396,59.99,17.997,4,0.32,76.7872,239.96,71.988,41.993,167.972
QD064688,NVZ-724606,01JZ3NC4EH0H9THYTPFRW0WFGX,29.99,8.997,5,0.28,41.986,149.95,44.985,20.993,104.965
RV090685,FCE-852877,01JZ3NC5VXK23G9VVY8GR42GZV,12.99,3.897,12,0.24,37.4112,155.88,46.764,9.093,109.116
GF046966,FNO-697124,01JZ3NC5PQSV23JMYK5X4KN8TV,44.99,13.497,18,0.01,8.0982,809.82,242.946,31.493,566.874
FI092285,ZGI-126976,01JZ3N59N29JE02F5TRTSMKC5B,3.99,1.197,12,0.38,18.1944,47.88,14.364,2.793,33.516
XH089973,THH-120363,01JZ3N58JEZ5FKQSGCJG1RPH1Y,89.99,26.997,19,0.12,205.1772,1709.81,512.943,62.993,1196.867
HY027178,GUK-289464,01JZ3N581EYQQCYBR7W7D5QT8A,5.99,1.797,5,0,0,29.95,8.985,4.193,20.965
NL026223,ZXZ-437751,01JZ3N5852WRZ4VZBSVFG1D65V,39.99,11.997,8,0.33,105.5736,319.92,95.976,27.993,223.944
ZD013772,JBV-172344,01JZ3NC3YD4NY03A0HS7DEMA1F,1.99,0.597,18,0.4,14.328,35.82,10.746,1.393,25.074
AA082538,JWD-873637,01JZ3N578P24XHN6KB9X4DVQJW,2.49,0.747,1,0.4,0.996,2.49,0.747,1.743,1.743
JT099759,YBW-041131,01JZ3N57EXVNT9WVS002YAR34G,3.29,0.987,20,0.35,23.03,65.8,19.74,2.303,46.06
QI072534,MTL-515876,01JZ3NC3ZXG9X04XBFMA87QHDF,4.99,1.497,16,0.28,22.3552,79.84,23.952,3.493,55.888
CX085558,KHV-699596,01JZ3N5A7HJBNEA4S2FW522XRP,2.29,0.687,10,0.12,2.748,22.9,6.87,1.603,16.03
JU097456,HXA-245726,01JZ3N57DHC0QTR1WK4D7T8PXX,3.79,1.137,8,0.27,8.1864,30.32,9.096,2.653,21.224
IJ087400,QUF-532725,01JZ3NC4F5Q0TWJ3S0QR6Y3M45,99.99,29.997,5,0.25,124.9875,499.95,149.985,69.993,349.965
BP009480,TPX-857458,01JZ3NC7B86JEQRHTJTFX0FSGK,14.99,4.497,1,0.17,2.5483,14.99,4.497,10.493,10.493
HZ067276,GTP-431041,01JZ3NC6CG9RA16DE4XJQMQ0B1,129.99,38.997,8,0.1,103.992,1039.92,311.976,90.993,727.944
YI090050,NYG-938360,01JZ3NC7QPGZGYSRQKS8S1QVKH,1.99,0.597,14,0.34,9.4724,27.86,8.358,1.393,19.502
CY035064,QPV-160494,01JZ3NC6DW6859B60Y5N36WMQ5,4.29,1.287,4,0.02,0.3432,17.16,5.148,3.003,12.012
ZH095564,XKV-683944,01JZ3NC7V2ZRKQ65QDZ8KTD2BG,6.49,1.947,19,0.32,39.4592,123.31,36.993,4.543,86.317
JB087618,QEU-281650,01JZ3N5A8VAX9WW7CZ9W2N56QG,9.99,2.997,5,0.39,19.4805,49.95,14.985,6.993,34.965
NU019767,AKU-999175,01JZ3N58KM6NM98BAZZ3WPPA9T,3.99,1.197,18,0.05,3.591,71.82,21.546,2.793,50.274
ZA078978,IQW-554333,01JZ3NC8MHA570WN1YSZ1JN49P,2.89,0.867,18,0,0,52.02,15.606,2.023,36.414
ZO047287,WMP-212087,01JZ3N59YJXC13FGSZDTDNQ6H9,3.49,1.047,15,0.3,15.705,52.35,15.705,2.443,36.645
XQ010209,MHI-184535,01JZ3N5A0NA376EM6NZYJ1T80N,3.29,0.987,3,0.15,1.4805,9.87,2.961,2.303,6.909
QD064688,JFG-424730,01JZ3NC4EH0H9THYTPFRW0WFGX,29.99,8.997,6,0.28,50.3832,179.94,53.982,20.993,125.958
YY051280,BGI-696328,01JZ3NC5KM9J08KEKNP166NEDJ,3.29,0.987,16,0.34,17.8976,52.64,15.792,2.303,36.848
EE091486,ZCA-302137,01JZ3NC8AZ0NBWEC5M5JGFFV3B,19.99,5.997,12,0,0,239.88,71.964,13.993,167.916
CI063538,IEM-695007,01JZ3NC6079HY62KDP03CNX8NF,5.99,1.797,9,0.1,5.391,53.91,16.173,4.193,37.737
DB016992,JCO-475057,01JZ3NC5GGN3SDTJK6MQD8CR1N,1.99,0.597,15,0.04,1.194,29.85,8.955,1.393,20.895
KZ037486,OQF-377616,01JZ3N579HDQH9ETN0PGA8MPTG,18.99,5.697,17,0.36,116.2188,322.83,96.849,13.293,225.981
YA023094,PPD-475396,01JZ3N5AQJCH1JSYXZ5MAJFYA2,24.99,7.497,1,0,0,24.99,7.497,17.493,17.493
FH011340,EJA-739004,01JZ3N5AFFE9HCHHEH108RN03N,2.29,0.687,17,0.08,3.1144,38.93,11.679,1.603,27.251
IE022809,VIO-208316,01JZ3NC4HX01A8GJMKQGC28Z49,2.49,0.747,4,0.28,2.7888,9.96,2.988,1.743,6.972
PH007244,KPE-259642,01JZ3N5AQTPM3TRV8Z5X8TJD1Y,4.99,1.497,1,0.02,0.0998,4.99,1.497,3.493,3.493
JZ045419,VAG-772243,01JZ3N5895JYW98PREYMJTG17A,4.5,1.35,15,0.19,12.825,67.5,20.25,3.15,47.25
ZA078978,FCI-358158,01JZ3NC8MHA570WN1YSZ1JN49P,2.89,0.867,12,0.22,7.6296,34.68,10.404,2.023,24.276
TL082440,VII-222318,01JZ3N591NXVPXWMPS4CDR35FF,5.49,1.647,3,0,0,16.47,4.941,3.843,11.529
GF053527,TGS-792580,01JZ3N59KT1YCF6Y9TEHKZP47M,3.49,1.047,4,0.01,0.1396,13.96,4.188,2.443,9.772
QB068412,RWZ-081486,01JZ3N5D6GAX0Y6KWCZ8SX4KFS,49.99,14.997,6,0,0,299.94,89.982,34.993,209.958
